codigo,componente,anos,organizacao_tipo,unidade_tematica,campos_atuacao,pratica_linguagem,eixo,objetos_conhecimento,texto,vigencia_status,fonte_localizador,fonte_localizador_pdf
EF08GE06,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-corporacoes-e-organismos-internacionais-e-do-brasil-na-ordem-economica-mundial,"Analisar a atuação das organizações mundiais nos processos de integração cultural e econômica nos contextos americano e africano, reconhecendo, em seus lugares de vivência, marcas desses processos.",vigente,"aba Geografia, linha 90","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 391"
EF08GE07,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-corporacoes-e-organismos-internacionais-e-do-brasil-na-ordem-economica-mundial,"Analisar os impactos geoeconômicos, geoestratégicos e geopolíticos da ascensão dos Estados Unidos da América no cenário internacional em sua posição de liderança global e na relação com a China e o Brasil.",vigente,"aba Geografia, linha 91","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 391"
EF08GE08,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-corporacoes-e-organismos-internacionais-e-do-brasil-na-ordem-economica-mundial,"Analisar a situação do Brasil e de outros países da América Latina e da África, assim como da potência estadunidense na ordem mundial do pós-guerra.",vigente,"aba Geografia, linha 92","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 391"
EF08GE09,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-corporacoes-e-organismos-internacionais-e-do-brasil-na-ordem-economica-mundial,"Analisar os padrões econômicos mundiais de produção, distribuição e intercâmbio dos produtos agrícolas e industrializados, tendo como referência os Estados Unidos da América e os países denominados de Brics (Brasil, Rússia, Índia, China e África do Sul).",vigente,"aba Geografia, linha 93","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 391"
EF08GE10,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-corporacoes-e-organismos-internacionais-e-do-brasil-na-ordem-economica-mundial,"Distinguir e analisar conflitos e ações dos movimentos sociais brasileiros, no campo e na cidade, comparando com outros movimentos sociais existentes nos países latino-americanos.",vigente,"aba Geografia, linha 94","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 391"
EF08GE11,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-corporacoes-e-organismos-internacionais-e-do-brasil-na-ordem-economica-mundial,Analisar áreas de conflito e tensões nas regiões de fronteira do continente latino-americano e o papel de organismos internacionais e regionais de cooperação nesses cenários.,vigente,"aba Geografia, linha 95","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 391"
EF08GE12,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-corporacoes-e-organismos-internacionais-e-do-brasil-na-ordem-economica-mundial,"Compreender os objetivos e analisar a importância dos organismos de integração do território americano (Mercosul, OEA, OEI, Nafta, Unasul, Alba, Comunidade Andina, Aladi, entre outros).",vigente,"aba Geografia, linha 96","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 391"
EF08GE13,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-os-diferentes-contextos-e-os-meios-tecnico-e-tecnologico-na-producao,Analisar a influência do desenvolvimento científico e tecnológico na caracterização dos tipos de trabalho e na economia dos espaços urbanos e rurais da América e da África.,vigente,"aba Geografia, linha 97","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 393"
EF08GE14,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-os-diferentes-contextos-e-os-meios-tecnico-e-tecnologico-na-producao,"Analisar os processos de desconcentração, descentralização e recentralização das atividades econômicas a partir do capital estadunidense e chinês em diferentes regiões no mundo, com destaque para o Brasil.",vigente,"aba Geografia, linha 98","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 393"
EF08GE15,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-transformacoes-do-espaco-na-sociedade-urbano-industrial-na-america-latina,"Analisar a importância dos principais recursos hídricos da America Latina (Aquífero Guarani, Bacias do rio da Prata, do Amazonas e do Orinoco, sistemas de nuvens na Amazônia e nos Andes, entre outros) e discutir os desafios relacionados à gestão e comercialização da água.",vigente,"aba Geografia, linha 99","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 393"
EF08GE16,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-transformacoes-do-espaco-na-sociedade-urbano-industrial-na-america-latina,"Analisar as principais problemáticas comuns às grandes cidades latino-americanas, particularmente aquelas relacionadas à distribuição, estrutura e dinâmica da população e às condições de vida e trabalho.",vigente,"aba Geografia, linha 100","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 393"
EF08GE17,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-transformacoes-do-espaco-na-sociedade-urbano-industrial-na-america-latina,"Analisar a segregação socioespacial em ambientes urbanos da América Latina, com atenção especial ao estudo de favelas, alagados e zona de riscos.",vigente,"aba Geografia, linha 101","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 393"
EF08GE18,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-formas-de-representacao-e-pensamento-espacial,,,,ef-comp-ge-oc-cartografia-anamorfose-croquis-e-mapas-tematicos-da-america-e-africa,"Elaborar mapas ou outras formas de representação cartográfica para analisar as redes e as dinâmicas urbanas e rurais, ordenamento territorial, contextos culturais, modo de vida e usos e ocupação de solos da África e América.",vigente,"aba Geografia, linha 102","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 393"
EF08GE19,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-formas-de-representacao-e-pensamento-espacial,,,,ef-comp-ge-oc-cartografia-anamorfose-croquis-e-mapas-tematicos-da-america-e-africa,"Interpretar cartogramas, mapas esquemáticos (croquis) e anamorfoses geográficas com informações geográficas acerca da África e América.",vigente,"aba Geografia, linha 103","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 393"
EF08GE20,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-identidades-e-interculturalidades-regionais-estados-unidos-da-america-america-espanhola-e-portuguesa-e-africa,"Analisar características de países e grupos de países da América e da África no que se refere aos aspectos populacionais, urbanos, políticos e econômicos, e discutir as desigualdades sociais e econômicas e as pressões sobre a natureza e suas riquezas (sua apropriação e valoração na produção e circulação), o que resulta na espoliação desses povos.",vigente,"aba Geografia, linha 104","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 393"
EF08GE21,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-identidades-e-interculturalidades-regionais-estados-unidos-da-america-america-espanhola-e-portuguesa-e-africa,"Analisar o papel ambiental e territorial da Antártica no contexto geopolítico, sua relevância para os países da América do Sul e seu valor como área destinada à pesquisa e à compreensão do ambiente global.",vigente,"aba Geografia, linha 105","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 393"
EF08GE22,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-diversidade-ambiental-e-as-transformacoes-nas-paisagens-na-america-latina,"Identificar os principais recursos naturais dos países da América Latina, analisando seu uso para a produção de matéria-prima e energia e sua relevância para a cooperação entre os países do Mercosul.",vigente,"aba Geografia, linha 106","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 393"
EF08GE23,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-diversidade-ambiental-e-as-transformacoes-nas-paisagens-na-america-latina,"Identificar paisagens da América Latina e associá-las, por meio da cartografia, aos diferentes povos da região, com base em aspectos da geomorfologia, da biogeografia e da climatologia.",vigente,"aba Geografia, linha 107","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 393"
EF08GE24,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-diversidade-ambiental-e-as-transformacoes-nas-paisagens-na-america-latina,"Analisar as principais características produtivas dos países latino-americanos (como exploração mineral na Venezuela; agricultura de alta especialização e exploração mineira no Chile; circuito da carne nos pampas argentinos e no Brasil; circuito da cana-de-açúcar em Cuba; polígono industrial do sudeste brasileiro e plantações de soja no centro-oeste; maquiladoras mexicanas, entre outros).",vigente,"aba Geografia, linha 108","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 393"
EF09GE01,ef-comp-ge,9,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-a-hegemonia-europeia-na-economia-na-politica-e-na-cultura,"Analisar criticamente de que forma a hegemonia europeia foi exercida em várias regiões do planeta, notadamente em situações de conflito, intervenções militares e/ou influência cultural em diferentes tempos e lugares.",vigente,"aba Geografia, linha 109","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 395"
EF09GE02,ef-comp-ge,9,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-corporacoes-e-organismos-internacionais,"Analisar a atuação das corporações internacionais e das organizações econômicas mundiais na vida da população em relação ao consumo, à cultura e à mobilidade.",vigente,"aba Geografia, linha 110","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 395"
EF09GE03,ef-comp-ge,9,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-as-manifestacoes-culturais-na-formacao-populacional,"Identificar diferentes manifestações culturais de minorias étnicas como forma de compreender a multiplicidade cultural na escala mundial, defendendo o princípio do respeito às diferenças.",vigente,"aba Geografia, linha 111","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 395"
EF09GE04,ef-comp-ge,9,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-as-manifestacoes-culturais-na-formacao-populacional,"Relacionar diferenças de paisagens aos modos de viver de diferentes povos na Europa, Ásia e Oceania, valorizando identidades e interculturalidades regionais.",vigente,"aba Geografia, linha 112","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 395"
EF09GE05,ef-comp-ge,9,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-integracao-mundial-e-suas-interpretacoes-globalizacao-e-mundializacao,"Analisar fatos e situações para compreender a integração mundial (econômica, política e cultural), comparando as diferentes interpretações: globalização e mundialização.",vigente,"aba Geografia, linha 113","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 395"
EF09GE06,ef-comp-ge,9,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-a-divisao-do-mundo-em-ocidente-e-oriente,Associar o critério de divisão do mundo em Ocidente e Oriente com o Sistema Colonial implantado pelas potências europeias.,vigente,"aba Geografia, linha 114","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 395"
EF09GE07,ef-comp-ge,9,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-intercambios-historicos-e-culturais-entre-europa-asia-e-oceania,Analisar os componentes físico-naturais da Eurásia e os determinantes histórico-geográficos de sua divisão em Europa e Ásia.,vigente,"aba Geografia, linha 115","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 395"
EF09GE08,ef-comp-ge,9,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-intercambios-historicos-e-culturais-entre-europa-asia-e-oceania,"Analisar transformações territoriais, considerando o movimento de fronteiras, tensões, conflitos e múltiplas regionalidades na Europa, na Ásia e na Oceania.",vigente,"aba Geografia, linha 116","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 395"
EF09GE09,ef-comp-ge,9,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-intercambios-historicos-e-culturais-entre-europa-asia-e-oceania,"Analisar características de países e grupos de países europeus, asiáticos e da Oceania em seus aspectos populacionais, urbanos, políticos e econômicos, e discutir suas desigualdades sociais e econômicas e pressões sobre seus ambientes físico-naturais.",vigente,"aba Geografia, linha 117","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 395"
EF09GE10,ef-comp-ge,9,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-transformacoes-do-espaco-na-sociedade-urbano-industrial,"Analisar os impactos do processo de industrialização na produção e circulação de produtos e culturas na Europa, na Ásia e na Oceania.",vigente,"aba Geografia, linha 118","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 395"
EF09GE11,ef-comp-ge,9,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-transformacoes-do-espaco-na-sociedade-urbano-industrial,Relacionar as mudanças técnicas e científicas decorrentes do processo de industrialização com as transformações no trabalho em diferentes regiões do mundo e suas consequências no Brasil.,vigente,"aba Geografia, linha 119","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 395"
EF09GE12,ef-comp-ge,9,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-cadeias-industriais-e-inovacao-no-uso-dos-recursos-naturais-e-materias-primas,"Relacionar o processo de urbanização às transformações da produção agropecuária, à expansão do desemprego estrutural e ao papel crescente do capital financeiro em diferentes países, com destaque para o Brasil.",vigente,"aba Geografia, linha 120","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 395"
EF09GE13,ef-comp-ge,9,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-cadeias-industriais-e-inovacao-no-uso-dos-recursos-naturais-e-materias-primas,Analisar a importância da produção agropecuária na sociedade urbano-industrial ante o problema da desigualdade mundial de acesso aos recursos alimentares e à matéria-prima.,vigente,"aba Geografia, linha 121","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 395"
EF09GE14,ef-comp-ge,9,unidade_tematica,ef-comp-ge-ut-formas-de-representacao-e-pensamento-espacial,,,,ef-comp-ge-oc-leitura-e-elaboracao-de-mapas-tematicos-croquis-e-outras-formas-de-representacao-para-analisar-informacoes-geograficas,"Elaborar e interpretar gráficos de barras e de setores, mapas temáticos e esquemáticos (croquis) e anamorfoses geográficas para analisar, sintetizar e apresentar dados e informações sobre diversidade, diferenças e desigualdades sociopolíticas e geopolíticas mundiais.",vigente,"aba Geografia, linha 122","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 397"
EF09GE15,ef-comp-ge,9,unidade_tematica,ef-comp-ge-ut-formas-de-representacao-e-pensamento-espacial,,,,ef-comp-ge-oc-leitura-e-elaboracao-de-mapas-tematicos-croquis-e-outras-formas-de-representacao-para-analisar-informacoes-geograficas,"Comparar e classificar diferentes regiões do mundo com base em informações populacionais, econômicas e socioambientais representadas em mapas temáticos e com diferentes projeções cartográficas.",vigente,"aba Geografia, linha 123","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 397"
EF09GE16,ef-comp-ge,9,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-diversidade-ambiental-e-as-transformacoes-nas-paisagens-na-europa-na-asia-e-na-oceania,"Identificar e comparar diferentes domínios morfoclimáticos da Europa, da Ásia e da Oceania.",vigente,"aba Geografia, linha 124","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 397"
EF09GE17,ef-comp-ge,9,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-diversidade-ambiental-e-as-transformacoes-nas-paisagens-na-europa-na-asia-e-na-oceania,"Explicar as características físico-naturais e a forma de ocupação e usos da terra em diferentes regiões da Europa, da Ásia e da Oceania.",vigente,"aba Geografia, linha 125","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 397"
EF09GE18,ef-comp-ge,9,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-diversidade-ambiental-e-as-transformacoes-nas-paisagens-na-europa-na-asia-e-na-oceania,"Identificar e analisar as cadeias industriais e de inovação e as consequências dos usos de recursos naturais e das diferentes fontes de energia (tais como termoelétrica, hidrelétrica, eólica e nuclear) em diferentes países.",vigente,"aba Geografia, linha 126","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 397"
EF01HI01,ef-comp-hi,1,unidade_tematica,ef-comp-hi-ut-mundo-pessoal-meu-lugar-no-mundo,,,,ef-comp-hi-oc-as-fases-da-vida-e-a-ideia-de-temporalidade-passado-presente-futuro,Identificar aspectos do seu crescimento por meio do registro das lembranças particulares ou de lembranças dos membros de sua família e/ou de sua comunidade.,vigente,"aba História, linha 4","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 409"
